"state_name","state_abbrv","year","population","category","unemp_rate","crime_rate","murder_rate","rape_rate","robbery_rate","assault_rate"
"Ohio","OH",2009,11542645,"10M + populations",10.3,331.9,4.6,35.7,153.1,138.5
"Oklahoma","OK",2009,3687050,"1M-5M populations",6.4,503.4,6.3,41.6,91.1,364.3
"Oregon","OR",2009,3825657,"1M-5M populations",11.3,260.6,2.3,31.4,65.3,161.5
"Pennsylvania","PA",2009,12604767,"10M + populations",8.0,382.3,5.3,28.8,138.9,209.4
"Rhode Island","RI",2009,1053209,"1M-5M populations",11.0,254.3,3.0,28.1,74.5,148.6
"South Carolina","SC",2009,4561242,"1M-5M populations",11.2,675.2,6.7,36.5,126.1,506.0
"South Dakota","SD",2009,812383,"1M- populations",4.9,218.7,3.7,61.7,14.4,139.0
"Tennessee","TN",2009,6296254,"5M+ populations",10.5,666.0,7.4,32.1,153.3,473.2
"Texas","TX",2009,24782302,"10M + populations",7.6,491.0,5.4,33.5,153.4,298.7
"Utah","UT",2009,2784572,"1M-5M populations",7.3,215.4,1.4,33.8,46.8,133.4
"Vermont","VT",2009,621760,"1M- populations",6.6,134.6,1.3,21.2,17.9,94.2
"Virginia","VA",2009,7882590,"5M+ populations",6.7,230.8,4.7,19.9,80.5,125.7
"Washington","WA",2009,6664195,"5M+ populations",9.2,336.3,2.9,38.8,100.7,194.0
"West Virginia","WV",2009,1819777,"1M-5M populations",7.7,305.2,4.6,25.8,50.2,224.5
"Wisconsin","WI",2009,5654774,"5M+ populations",8.6,259.1,2.6,19.8,86.7,150.0
"Wyoming","WY",2009,544270,"1M- populations",6.3,219.7,2.0,31.6,14.3,171.8
"Alabama","AL",2010,4785401,"1M-5M populations",10.5,383.7,5.7,28.3,101.6,248.0
"Alaska","AK",2010,714146,"1M- populations",7.9,635.3,4.3,74.6,83.2,473.2
"Arizona","AZ",2010,6413158,"5M+ populations",10.4,413.6,6.4,34.2,108.4,264.7
"Arkansas","AR",2010,2921588,"1M-5M populations",8.2,503.5,4.6,45.2,81.1,372.6
"California","CA",2010,37338198,"10M + populations",12.2,439.6,4.8,22.3,155.6,256.8
"Colorado","CO",2010,5047692,"5M+ populations",8.7,323.7,2.6,44.2,62.7,214.3
"Connecticut","CT",2010,3575498,"1M-5M populations",9.1,282.0,3.7,16.6,99.4,162.3
"Delaware","DE",2010,899792,"1M- populations",8.4,623.3,5.7,36.2,204.4,377.0
"District of Columbia","DC",2010,604912,"1M- populations",9.4,1326.8,21.8,30.9,715.0,559.1
"Florida","FL",2010,18838613,"10M + populations",11.1,541.3,5.2,28.5,138.5,369.0
"Georgia","GA",2010,9712157,"5M+ populations",10.5,402.3,5.7,21.7,127.4,247.5
"Hawaii","HI",2010,1363359,"1M-5M populations",6.9,264.3,1.8,27.7,78.1,156.7
"Idaho","ID",2010,1571102,"1M-5M populations",9.0,220.5,1.4,33.9,13.6,171.6
"Illinois","IL",2010,12841980,"10M + populations",10.4,444.9,5.5,23.9,158.7,256.8
"Indiana","IN",2010,6490622,"5M+ populations",10.4,323.3,4.1,27.1,101.1,191.0
"Iowa","IA",2010,3050202,"1M-5M populations",6.0,268.5,1.2,28.9,33.2,205.2
"Kansas","KS",2010,2859143,"1M-5M populations",7.1,370.8,3.4,40.1,53.8,273.5
"Kentucky","KY",2010,4347223,"1M-5M populations",10.2,243.9,4.3,33.1,86.2,120.3
"Louisiana","LA",2010,4545343,"1M-5M populations",8.0,555.3,11.0,27.1,116.5,400.7
"Maine","ME",2010,1327379,"1M-5M populations",8.1,122.1,1.8,29.3,31.0,60.0
"Maryland","MD",2010,5785681,"5M+ populations",7.7,546.3,7.4,21.2,191.1,326.7
"Massachusetts","MA",2010,6555466,"5M+ populations",8.3,468.9,3.3,27.2,105.2,333.2
"Michigan","MI",2010,9877143,"5M+ populations",12.6,493.0,5.9,47.9,116.7,322.5
"Minnesota","MN",2010,5310658,"5M+ populations",7.4,235.7,1.8,33.9,63.8,136.2
"Mississippi","MS",2010,2970072,"1M-5M populations",10.4,269.3,6.9,31.3,93.5,137.6
"Missouri","MO",2010,5995715,"5M+ populations",9.6,457.7,7.0,24.1,103.2,323.4
"Montana","MT",2010,990958,"1M- populations",7.3,275.8,2.5,33.5,15.5,224.2
"Nebraska","NE",2010,1830141,"1M-5M populations",4.6,278.3,3.0,36.8,55.7,182.8
"Nevada","NV",2010,2704283,"1M-5M populations",13.5,663.0,5.8,35.7,195.9,425.5
"New Hampshire","NH",2010,1316807,"1M-5M populations",5.8,167.4,1.0,31.2,34.2,101.0
"New Jersey","NJ",2010,8799593,"5M+ populations",9.5,307.5,4.2,11.1,134.3,157.8
"New Mexico","NM",2010,2065913,"1M-5M populations",8.1,588.0,6.8,46.4,78.2,456.6
"New York","NY",2010,19395206,"10M + populations",8.6,394.4,4.5,14.4,147.6,227.9
"North Carolina","NC",2010,9560234,"5M+ populations",10.9,362.7,5.0,20.9,100.6,236.2
"North Dakota","ND",2010,674629,"1M- populations",3.8,229.5,1.5,36.3,13.3,178.3
"Ohio","OH",2010,11537968,"10M + populations",10.3,314.7,4.2,32.3,142.9,135.3
"Oklahoma","OK",2010,3760184,"1M-5M populations",6.8,481.4,5.2,39.1,89.0,348.1
"Oregon","OR",2010,3838332,"1M-5M populations",10.6,251.4,2.5,32.3,63.1,153.5
"Pennsylvania","PA",2010,12717722,"10M + populations",8.5,366.5,5.1,27.3,128.8,205.3
"Rhode Island","RI",2010,1052528,"1M-5M populations",11.2,257.4,2.8,28.3,74.3,152.0
"South Carolina","SC",2010,4637106,"1M-5M populations",11.2,602.2,5.7,33.4,108.2,454.8
"South Dakota","SD",2010,816598,"1M- populations",5.0,268.9,2.8,47.1,18.9,200.1
"Tennessee","TN",2010,6357436,"5M+ populations",9.7,612.0,5.6,34.2,131.5,440.7
"Texas","TX",2010,25253466,"10M + populations",8.1,448.4,4.9,30.2,130.1,283.2
"Utah","UT",2010,2775479,"1M-5M populations",7.8,213.5,1.9,35.4,45.7,130.4
"Vermont","VT",2010,625909,"1M- populations",6.1,131.0,1.1,22.5,12.1,95.2
"Virginia","VA",2010,8023953,"5M+ populations",7.1,214.2,4.7,19.7,70.8,119.0
"Washington","WA",2010,6742950,"5M+ populations",10.0,313.5,2.3,38.2,87.9,185.0
"West Virginia","WV",2010,1854368,"1M-5M populations",8.7,301.2,3.1,19.5,41.8,236.7
"Wisconsin","WI",2010,5691659,"5M+ populations",8.7,248.9,2.7,20.9,79.3,145.9
"Wyoming","WY",2010,564554,"1M- populations",6.4,197.9,1.4,28.7,13.6,154.1
"Alabama","AL",2011,4803689,"1M-5M populations",9.6,419.8,6.2,28.5,102.1,282.9
"Alaska","AK",2011,723860,"1M- populations",7.6,610.1,4.1,60.2,79.6,466.1
"Arizona","AZ",2011,6467315,"5M+ populations",9.5,414.2,6.1,38.6,110.5,259.0
"Arkansas","AR",2011,2938582,"1M-5M populations",8.3,482.3,5.4,41.9,80.2,354.8
"California","CA",2011,37683933,"10M + populations",11.7,411.2,4.8,20.3,144.1,242.0
"Colorado","CO",2011,5116302,"5M+ populations",8.4,314.4,3.0,44.7,64.5,202.2
"Connecticut","CT",2011,3586717,"1M-5M populations",8.8,275.7,3.6,19.2,102.9,150.1
"Delaware","DE",2011,908137,"1M- populations",7.5,566.4,5.3,33.8,171.6,355.8
"District of Columbia","DC",2011,619020,"1M- populations",10.2,1200.8,17.4,27.9,661.4,494.0
"Florida","FL",2011,19082262,"10M + populations",10.0,514.6,5.2,27.6,134.3,347.5
"Georgia","GA",2011,9812460,"5M+ populations",10.2,374.6,5.6,21.1,125.0,223.0
"Hawaii","HI",2011,1378129,"1M-5M populations",6.8,251.4,1.5,25.6,72.1,152.2
"Idaho","ID",2011,1583744,"1M-5M populations",8.3,202.2,2.2,28.0,11.9,160.1
"Illinois","IL",2011,12859752,"10M + populations",9.7,424.0,6.1,23.6,157.2,237.1
"Indiana","IN",2011,6516353,"5M+ populations",9.1,331.8,4.7,27.0,107.1,193.0
"Iowa","IA",2011,3064097,"1M-5M populations",5.5,257.3,1.4,28.3,26.9,200.7
"Kansas","KS",2011,2870386,"1M-5M populations",6.5,355.7,3.9,39.1,50.4,262.3
"Kentucky","KY",2011,4366814,"1M-5M populations",9.4,239.6,3.5,34.3,84.8,117.0
"Louisiana","LA",2011,4574766,"1M-5M populations",7.8,554.6,11.1,27.6,114.4,401.6
"Maine","ME",2011,1328544,"1M-5M populations",7.9,123.3,2.0,29.7,27.9,63.8
"Maryland","MD",2011,5839572,"5M+ populations",7.2,493.5,6.8,20.5,177.1,289.0
"Massachusetts","MA",2011,6607003,"5M+ populations",7.3,427.3,2.8,25.0,102.4,297.0
"Michigan","MI",2011,9876801,"5M+ populations",10.4,442.8,6.2,44.0,103.9,288.6
"Minnesota","MN",2011,5347299,"5M+ populations",6.5,230.5,1.4,39.5,63.3,126.2
"Mississippi","MS",2011,2977457,"1M-5M populations",10.0,269.0,7.8,29.0,83.8,148.4
"Missouri","MO",2011,6008984,"5M+ populations",8.5,447.5,6.1,24.4,104.4,312.5
"Montana","MT",2011,997667,"1M- populations",6.9,276.1,2.9,36.7,17.1,219.4
"Nebraska","NE",2011,1842234,"1M-5M populations",4.4,253.6,3.7,37.9,53.9,158.1
"Nevada","NV",2011,2720028,"1M-5M populations",13.0,568.1,5.1,33.6,158.4,371.0
"New Hampshire","NH",2011,1317807,"1M-5M populations",5.4,217.3,1.2,44.1,38.6,133.4
"New Jersey","NJ",2011,8834773,"5M+ populations",9.3,307.9,4.3,11.4,138.2,154.0
"New Mexico","NM",2011,2078674,"1M-5M populations",7.5,572.7,7.6,41.2,82.7,441.1
"New York","NY",2011,19501616,"10M + populations",8.3,397.2,3.9,14.1,145.7,233.5
"North Carolina","NC",2011,9651103,"5M+ populations",10.3,346.3,5.2,20.3,97.9,222.9
"North Dakota","ND",2011,684740,"1M- populations",3.5,248.1,3.5,38.8,13.3,192.5
"Ohio","OH",2011,11541007,"10M + populations",8.8,305.2,4.3,31.9,138.6,130.4
"Oklahoma","OK",2011,3784163,"1M-5M populations",5.9,457.5,5.6,37.3,86.9,327.7
"Oregon","OR",2011,3868229,"1M-5M populations",9.5,249.3,2.2,32.0,57.8,157.3
"Pennsylvania","PA",2011,12743948,"10M + populations",7.9,362.4,5.0,26.2,126.8,204.4
"Rhode Island","RI",2011,1050646,"1M-5M populations",11.0,246.1,1.9,30.4,70.8,143.1
"South Carolina","SC",2011,4673348,"1M-5M populations",10.6,596.9,6.8,35.9,99.1,455.0
"South Dakota","SD",2011,823593,"1M- populations",4.7,255.6,2.4,61.1,20.3,171.8
"Tennessee","TN",2011,6399787,"5M+ populations",9.0,607.8,5.9,32.7,126.3,442.8
"Texas","TX",2011,25631778,"10M + populations",7.8,408.6,4.4,29.2,111.7,263.3
"Utah","UT",2011,2814347,"1M-5M populations",6.7,197.1,1.8,32.0,38.3,125.0
"Vermont","VT",2011,626592,"1M- populations",5.5,147.6,1.8,23.3,15.8,106.8
"Virginia","VA",2011,8104384,"5M+ populations",6.6,197.6,3.8,19.6,66.9,107.3
"Washington","WA",2011,6823267,"5M+ populations",9.3,295.3,2.4,34.0,82.5,176.5
"West Virginia","WV",2011,1854908,"1M-5M populations",8.1,296.3,4.7,20.1,43.2,228.4
"Wisconsin","WI",2011,5709843,"5M+ populations",7.8,249.9,2.4,20.8,80.6,146.1
"Wyoming","WY",2011,567356,"1M- populations",5.8,219.4,3.2,25.7,12.5,178.0
"Alabama","AL",2012,4817528,"1M-5M populations",8.0,450.3,7.1,26.9,104.2,312.1
"Alaska","AK",2012,730307,"1M- populations",7.1,604.1,4.1,79.8,86.3,433.9
"Arizona","AZ",2012,6551149,"5M+ populations",8.3,428.6,5.5,34.8,112.7,275.6
"Arkansas","AR",2012,2949828,"1M-5M populations",7.6,469.6,5.9,41.8,78.3,343.5
"California","CA",2012,37999878,"10M + populations",10.4,423.5,5.0,20.6,148.7,249.2
"Colorado","CO",2012,5189458,"5M+ populations",7.9,307.4,2.9,40.9,65.4,198.2
"Connecticut","CT",2012,3591765,"1M-5M populations",8.3,283.5,3.3,26.0,103.3,151.0
"Delaware","DE",2012,917053,"1M- populations",7.2,550.5,6.1,27.2,163.3,353.9
"District of Columbia","DC",2012,633427,"1M- populations",9.0,1241.8,13.9,37.3,637.3,553.3
"Florida","FL",2012,19320749,"10M + populations",8.5,487.0,5.2,27.2,123.6,330.9
"Georgia","GA",2012,9915646,"5M+ populations",9.2,380.0,5.9,21.6,126.1,226.4
"Hawaii","HI",2012,1390090,"1M-5M populations",6.0,243.0,1.5,20.1,80.9,140.5
"Idaho","ID",2012,1595590,"1M-5M populations",7.2,209.8,1.9,31.0,15.2,161.7
"Illinois","IL",2012,12868192,"10M + populations",9.0,416.2,6.0,27.8,151.4,231.0
"Indiana","IN",2012,6537782,"5M+ populations",8.3,344.8,4.7,25.4,101.0,213.8
"Iowa","IA",2012,3075039,"1M-5M populations",5.0,265.6,1.6,29.3,31.3,203.4
"Kansas","KS",2012,2885398,"1M-5M populations",5.7,356.7,2.9,38.3,51.7,263.7
"Kentucky","KY",2012,4379730,"1M-5M populations",8.2,224.9,4.6,30.0,81.0,109.4
"Louisiana","LA",2012,4602134,"1M-5M populations",7.1,496.3,10.6,25.1,118.6,342.0
"Maine","ME",2012,1328501,"1M-5M populations",7.5,122.4,2.0,28.0,31.6,60.8
"Maryland","MD",2012,5884868,"5M+ populations",7.0,477.3,6.3,21.0,172.9,277.0
"Massachusetts","MA",2012,6645303,"5M+ populations",6.7,407.0,1.8,24.8,98.6,281.7
"Michigan","MI",2012,9882519,"5M+ populations",9.1,455.0,6.3,46.9,105.5,295.5
"Minnesota","MN",2012,5379646,"5M+ populations",5.6,230.9,1.8,30.4,64.6,134.0
"Mississippi","MS",2012,2986450,"1M-5M populations",9.0,260.1,7.1,27.4,76.2,149.3
"Missouri","MO",2012,6024522,"5M+ populations",6.9,451.3,6.5,25.3,96.0,323.5
"Montana","MT",2012,1005494,"1M-5M populations",6.0,278.8,2.9,39.0,20.1,216.8
"Nebraska","NE",2012,1855350,"1M-5M populations",4.0,258.8,2.8,38.3,60.8,157.0
"Nevada","NV",2012,2754354,"1M-5M populations",11.2,608.6,4.5,33.8,178.6,391.7
"New Hampshire","NH",2012,1321617,"1M-5M populations",5.5,215.0,1.1,36.8,35.6,141.4
"New Jersey","NJ",2012,8867749,"5M+ populations",9.3,290.1,4.4,11.7,128.4,145.7
"New Mexico","NM",2012,2083540,"1M-5M populations",7.1,559.6,5.6,45.9,88.6,419.5
"New York","NY",2012,19576125,"10M + populations",8.5,406.3,3.5,14.5,146.3,242.0
"North Carolina","NC",2012,9748364,"5M+ populations",9.3,353.5,4.9,20.4,96.3,231.9
"North Dakota","ND",2012,701345,"1M- populations",3.1,245.7,3.6,39.8,18.1,184.2
"Ohio","OH",2012,11553031,"10M + populations",7.4,301.5,4.1,33.0,133.3,131.0
"Oklahoma","OK",2012,3815780,"1M-5M populations",5.2,474.4,5.8,42.5,85.1,341.0
"Oregon","OR",2012,3899801,"1M-5M populations",8.8,247.1,2.3,29.7,62.0,153.1
"Pennsylvania","PA",2012,12764475,"10M + populations",7.8,355.5,5.5,26.4,123.3,200.3
"Rhode Island","RI",2012,1050304,"1M-5M populations",10.4,253.0,3.4,27.8,68.1,153.7
"South Carolina","SC",2012,4723417,"1M-5M populations",9.2,560.5,7.0,36.2,95.5,421.7
"South Dakota","SD",2012,834047,"1M- populations",4.3,323.8,2.8,71.9,18.8,230.3
"Tennessee","TN",2012,6454914,"5M+ populations",7.8,638.5,6.2,31.7,126.3,474.3
"Texas","TX",2012,26060796,"10M + populations",6.7,408.6,4.4,29.6,116.6,258.0
"Utah","UT",2012,2854871,"1M-5M populations",5.4,208.0,1.8,34.2,38.7,133.4
"Vermont","VT",2012,625953,"1M- populations",5.0,142.3,1.3,20.9,18.2,101.9
"Virginia","VA",2012,8186628,"5M+ populations",6.1,191.5,3.9,18.4,57.6,111.5
"Washington","WA",2012,6895318,"5M+ populations",8.1,298.1,3.1,32.6,84.1,178.2
"West Virginia","WV",2012,1856680,"1M-5M populations",7.5,320.1,3.8,22.4,45.0,249.0
"Wisconsin","WI",2012,5724554,"5M+ populations",7.0,283.9,3.0,21.5,82.0,177.6
"Wyoming","WY",2012,576626,"1M- populations",5.3,201.3,2.4,26.7,10.6,161.6
"Alabama","AL",2013,4833996,"1M-5M populations",7.2,431.0,7.2,42.5,96.1,285.2
"Alaska","AK",2013,737259,"1M- populations",7.0,638.7,4.6,125.5,84.5,424.1
"Arizona","AZ",2013,6634997,"5M+ populations",7.7,415.6,5.4,47.8,100.3,262.1
"Arkansas","AR",2013,2958765,"1M-5M populations",7.2,463.2,5.3,50.4,76.4,331.1
"California","CA",2013,38431393,"10M + populations",8.9,402.6,4.5,26.9,139.6,231.7
"Colorado","CO",2013,5272086,"5M+ populations",6.9,305.4,3.3,56.2,59.5,186.4
"Connecticut","CT",2013,3599341,"1M-5M populations",7.8,262.2,2.5,24.8,98.7,136.3
"Delaware","DE",2013,925240,"1M- populations",6.7,500.7,4.4,43.1,133.3,319.9
"District of Columbia","DC",2013,649111,"1M- populations",8.5,1296.4,15.9,60.9,628.9,590.8
"Florida","FL",2013,19600311,"10M + populations",7.2,469.3,5.0,34.5,118.4,311.5
"Georgia","GA",2013,9994759,"5M+ populations",8.2,375.4,5.6,28.9,127.1,213.7
"Hawaii","HI",2013,1408987,"1M-5M populations",4.9,254.4,2.3,36.1,66.3,149.8
"Idaho","ID",2013,1612843,"1M-5M populations",6.1,215.2,1.8,41.8,13.6,158.0
"Illinois","IL",2013,12890552,"10M + populations",9.0,403.1,5.6,41.4,137.6,218.5
"Indiana","IN",2013,6570713,"5M+ populations",7.7,359.6,5.4,34.1,108.3,211.8
"Iowa","IA",2013,3092341,"1M-5M populations",4.7,273.0,1.3,36.6,30.3,204.8
"Kansas","KS",2013,2895801,"1M-5M populations",5.3,342.8,4.0,44.7,46.2,247.8
"Kentucky","KY",2013,4399583,"1M-5M populations",8.0,210.9,3.9,37.4,73.8,95.8
"Louisiana","LA",2013,4629284,"1M-5M populations",6.7,521.2,10.7,38.1,119.7,352.8
"Maine","ME",2013,1328702,"1M-5M populations",6.6,132.5,1.8,37.3,25.2,68.3
"Maryland","MD",2013,5938737,"5M+ populations",6.6,475.4,6.5,28.3,169.2,271.5
"Massachusetts","MA",2013,6708874,"5M+ populations",6.7,406.4,2.1,34.3,99.9,270.1
"Michigan","MI",2013,9898193,"5M+ populations",8.8,452.2,6.3,68.5,102.0,275.3
"Minnesota","MN",2013,5422060,"5M+ populations",5.0,234.4,2.1,37.1,67.8,127.4
"Mississippi","MS",2013,2992206,"1M-5M populations",8.5,277.5,7.3,34.2,80.6,155.4
"Missouri","MO",2013,6044917,"5M+ populations",6.7,433.7,6.1,38.1,90.8,298.7
"Montana","MT",2013,1014864,"1M-5M populations",5.4,288.1,2.3,46.0,21.4,218.5
"Nebraska","NE",2013,1868969,"1M-5M populations",3.8,264.8,3.0,45.3,55.4,161.1
"Nevada","NV",2013,2791494,"1M-5M populations",9.6,605.0,5.8,53.1,185.7,360.4
"New Hampshire","NH",2013,1322616,"1M-5M populations",5.1,223.2,1.6,58.8,48.9,113.9
"New Jersey","NJ",2013,8911502,"5M+ populations",8.2,288.9,4.5,13.3,135.6,135.5
"New Mexico","NM",2013,2086895,"1M-5M populations",6.9,622.5,5.9,75.0,87.8,453.8
"New York","NY",2013,19695680,"10M + populations",7.7,393.8,3.3,18.0,138.3,234.2
"North Carolina","NC",2013,9848917,"5M+ populations",8.0,341.0,4.7,25.6,94.2,216.5
"North Dakota","ND",2013,723857,"1M- populations",2.9,273.4,2.2,49.0,22.2,199.9
"Ohio","OH",2013,11572005,"10M + populations",7.5,291.4,4.1,37.9,125.2,124.2
"Oklahoma","OK",2013,3853118,"1M-5M populations",5.3,446.1,5.1,60.1,78.5,302.4
"Oregon","OR",2013,3928068,"1M-5M populations",7.9,242.8,2.1,37.3,60.9,142.5
"Pennsylvania","PA",2013,12781296,"10M + populations",7.4,335.1,4.8,29.7,115.3,185.3
"Rhode Island","RI",2013,1053354,"1M-5M populations",9.3,257.3,2.9,42.6,64.8,146.9
"South Carolina","SC",2013,4771929,"1M-5M populations",7.6,508.5,6.4,46.8,83.1,372.2
"South Dakota","SD",2013,845510,"1M- populations",3.8,323.2,2.1,60.0,18.5,242.7
"Tennessee","TN",2013,6497269,"5M+ populations",7.8,585.8,5.2,38.5,112.9,429.3
"Texas","TX",2013,26505637,"10M + populations",6.3,410.3,4.3,39.4,120.0,246.6
"Utah","UT",2013,2902787,"1M-5M populations",4.6,228.9,1.8,52.4,43.0,131.7
"Vermont","VT",2013,626855,"1M- populations",4.4,123.6,1.6,21.7,12.0,88.4
"Virginia","VA",2013,8270345,"5M+ populations",5.7,197.8,3.9,28.4,55.3,110.2
"Washington","WA",2013,6973742,"5M+ populations",7.0,290.0,2.4,37.3,83.6,166.7
"West Virginia","WV",2013,1853595,"1M-5M populations",6.8,305.2,3.3,37.8,35.2,228.9
"Wisconsin","WI",2013,5742953,"5M+ populations",6.7,280.7,2.8,32.0,84.2,161.7
"Wyoming","WY",2013,583223,"1M- populations",4.7,207.8,2.9,35.0,12.7,157.2
"Alabama","AL",2014,4849377,"1M-5M populations",6.8,427.4,5.7,41.3,96.9,283.4
"Alaska","AK",2014,736732,"1M- populations",6.9,635.8,5.6,104.7,85.4,440.2
"Arizona","AZ",2014,6731484,"5M+ populations",6.8,399.9,4.7,50.2,92.8,252.1
"Arkansas","AR",2014,2966369,"1M-5M populations",6.0,480.1,5.6,59.4,69.1,346.0
"California","CA",2014,38802500,"10M + populations",7.5,396.1,4.4,29.7,125.5,236.6
"Colorado","CO",2014,5355866,"5M+ populations",5.0,309.1,2.8,56.7,56.7,192.8
"Connecticut","CT",2014,3596677,"1M-5M populations",6.6,236.9,2.4,21.7,87.8,125.0
"Delaware","DE",2014,935614,"1M- populations",5.7,489.1,5.8,41.3,135.6,306.4
"District of Columbia","DC",2014,658893,"1M- populations",7.8,1244.4,15.9,71.6,530.7,626.1
"Florida","FL",2014,19893297,"10M + populations",6.3,540.5,5.8,43.0,125.2,366.4
"Georgia","GA",2014,10097343,"10M + populations",7.1,377.3,5.7,30.2,123.0,218.4
"Hawaii","HI",2014,1419561,"1M-5M populations",4.4,259.2,1.8,31.3,78.0,148.1
"Idaho","ID",2014,1634464,"1M-5M populations",4.9,212.2,2.0,37.3,12.5,160.5
"Illinois","IL",2014,12880580,"10M + populations",7.1,370.0,5.3,32.3,118.8,213.7
"Indiana","IN",2014,6596855,"5M+ populations",6.0,365.3,5.0,33.1,104.5,222.6
"Iowa","IA",2014,3107126,"1M-5M populations",4.2,273.5,1.9,36.3,33.6,201.6
"Kansas","KS",2014,2904021,"1M-5M populations",4.5,348.6,3.1,48.6,46.9,250.0
"Kentucky","KY",2014,4413457,"1M-5M populations",6.5,211.6,3.6,32.6,75.6,99.8
"Louisiana","LA",2014,4649676,"1M-5M populations",6.4,514.7,10.3,29.6,122.5,352.4
"Maine","ME",2014,1330089,"1M-5M populations",5.6,127.8,1.6,36.5,22.9,66.9
"Maryland","MD",2014,5976407,"5M+ populations",5.8,446.1,6.1,27.1,159.7,253.2
"Massachusetts","MA",2014,6745408,"5M+ populations",5.7,391.4,2.0,32.3,89.5,267.6
"Michigan","MI",2014,9909877,"5M+ populations",7.2,427.3,6.3,63.3,80.9,277.7
"Minnesota","MN",2014,5457173,"5M+ populations",4.2,229.1,1.6,36.7,67.6,123.3
"Mississippi","MS",2014,2994079,"1M-5M populations",7.5,278.5,8.6,35.3,81.2,153.4
"Missouri","MO",2014,6063589,"5M+ populations",6.1,442.9,6.6,39.2,92.2,304.8
"Montana","MT",2014,1023579,"1M-5M populations",4.7,323.7,3.6,52.9,19.8,247.4
"Nebraska","NE",2014,1881503,"1M-5M populations",3.3,280.4,2.9,45.8,55.4,176.2
"Nevada","NV",2014,2839099,"1M-5M populations",7.9,635.6,6.0,47.8,209.7,372.1
"New Hampshire","NH",2014,1326813,"1M-5M populations",4.3,196.1,0.9,44.8,40.5,110.0
"New Jersey","NJ",2014,8938175,"5M+ populations",6.8,261.2,3.9,14.3,117.5,125.6
"New Mexico","NM",2014,2085572,"1M-5M populations",6.7,597.4,4.8,70.7,100.0,421.8
"New York","NY",2014,19746227,"10M + populations",6.3,381.8,3.1,27.5,121.8,229.4
"North Carolina","NC",2014,9943964,"5M+ populations",6.3,329.5,5.1,24.3,84.6,215.4
"North Dakota","ND",2014,739482,"1M- populations",2.7,265.1,3.0,48.4,23.4,190.3
"Ohio","OH",2014,11594163,"10M + populations",5.8,284.9,4.0,43.5,110.0,127.4
"Oklahoma","OK",2014,3878051,"1M-5M populations",4.5,406.0,4.5,45.8,78.6,277.0
"Oregon","OR",2014,3970239,"1M-5M populations",6.8,232.3,2.0,36.7,52.7,140.8
"Pennsylvania","PA",2014,12787209,"10M + populations",5.9,314.1,4.8,29.9,105.8,173.5
"Rhode Island","RI",2014,1055173,"1M-5M populations",7.7,219.2,2.4,34.2,50.1,132.5
"South Carolina","SC",2014,4832482,"1M-5M populations",6.5,497.7,6.4,42.8,82.7,365.8
"South Dakota","SD",2014,853175,"1M- populations",3.4,326.5,2.3,55.1,23.4,245.7
"Tennessee","TN",2014,6549352,"5M+ populations",6.6,608.4,5.7,38.6,110.9,453.2
"Texas","TX",2014,26956958,"10M + populations",5.1,405.9,4.4,42.3,115.7,243.6
"Utah","UT",2014,2942902,"1M-5M populations",3.8,215.6,2.3,49.4,44.6,119.4
"Vermont","VT",2014,626562,"1M- populations",4.0,99.3,1.6,17.6,11.2,68.9
"Virginia","VA",2014,8326289,"5M+ populations",5.2,196.2,4.1,27.7,51.5,112.9
"Washington","WA",2014,7061530,"5M+ populations",6.1,285.2,2.5,38.2,79.9,164.7
"West Virginia","WV",2014,1850326,"1M-5M populations",6.6,302.0,4.0,27.3,35.2,235.5
"Wisconsin","WI",2014,5757564,"5M+ populations",5.4,290.3,2.9,29.1,88.0,170.4
"Wyoming","WY",2014,584153,"1M- populations",4.1,195.5,2.7,29.8,9.1,153.9
